date,base_volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2021-11-21,31902.22785,1886578154.5167089,1249219.0,14949.12309,884084155.7068344
2021-11-22,51724.32047,2968622334.1376567,1624768.0,24834.9816,1425668562.211665
2021-11-23,49917.85017,2837210673.4885187,1570845.0,25217.65003,1433171468.6668608
2021-11-24,39612.04964,2246374244.330568,1432991.0,19625.09659,1113184375.6794689
2021-11-25,42153.51522,2455658857.700593,1604266.0,21112.80397,1230022891.730095
2021-11-26,65927.87066,3649353860.4295664,2138184.0,31287.4699,1731974879.8668964
2021-11-27,29716.99957,1623173123.4917316,1110145.0,14462.93801,790191540.9148489
2021-11-28,36163.7137,1982198373.532835,1253408.0,18520.69985,1016073216.5947642
2021-11-29,40125.28009,2313371348.113543,1349625.0,19520.25038,1125240984.5522516
2021-11-30,49161.05194,2823644073.021905,1587472.0,23867.80287,1371720422.255628
2021-12-01,44956.63656,2584928714.0757422,1442301.0,21501.29463,1236414404.9088528
2021-12-02,37574.05976,2127110102.1073096,1307890.0,18375.47518,1040366894.5501271
2021-12-03,58927.69027,3246198505.946852,1865063.0,27287.25751,1505556556.1578631
2021-12-04,114203.373748,5495712061.978532,3362771.0,52876.55238,2544632557.496252
2021-12-05,45580.82012,2231486105.843912,1371839.0,22420.90324,1097785758.5909762
2021-12-06,58571.21575,2851528919.1795363,1741956.0,28820.34753,1403464676.8850937
2021-12-07,38253.46877,1950573500.2086656,1212350.0,18679.11099,952551067.6259856
2021-12-08,38425.92466,1925458787.1147523,1118225.0,18126.84362,908410692.2460092
2021-12-09,37692.68665,1841474998.89511,1130599.0,18097.0596,884082539.7047912
2021-12-10,44233.57391,2135023722.853152,1215231.0,21143.96129,1020995576.3025668
2021-12-11,28889.19358,1397524635.581402,957390.0,14452.26806,699251597.8052382
2021-12-12,26017.93421,1292315883.6245537,863605.0,13266.00955,658923314.8679801
2021-12-13,50869.52093,2423888500.790305,1399599.0,23487.0228,1119972248.5384023
2021-12-14,39955.98445,1887427362.4740963,1194992.0,20010.80589,945501336.1569144
2021-12-15,51629.181,2487012309.0915494,1438176.0,25861.16891,1246095378.459541
2021-12-16,31949.86739,1551200654.052745,1023983.0,15281.92439,742115283.5773988
2021-12-17,43104.4887,2015966349.5161324,1261780.0,19846.77192,928665863.5850744
2021-12-18,25020.05271,1165205135.7008426,862066.0,12635.54707,588649454.2725667
2021-12-19,29305.70665,1384958598.3627698,874827.0,14646.77828,692559814.2285637
2021-12-20,35848.50609,1663363117.8304534,1076488.0,17666.32749,819817570.663743
2021-12-21,37713.92924,1827234149.0598805,1119412.0,19356.27006,937648412.2221354
2021-12-22,27004.2022,1322418595.3337295,949480.0,13402.54963,656467230.7563097
2021-12-23,35192.54046,1738129830.7814522,1176050.0,17397.67034,859605116.679757
2021-12-24,31684.84269,1618089927.2810063,1075177.0,15108.36362,771557283.6260679
2021-12-25,19135.51613,971491029.130824,766979.0,9928.30266,504102529.5288982
2021-12-26,22569.88914,1132200241.5624182,797133.0,11285.69707,566374786.7160686
2021-12-27,28792.21566,1472065236.0117192,1009411.0,14436.09322,738369203.3321569
2021-12-28,45853.33924,2242102220.931003,1345774.0,21743.17013,1063171693.1535624
2021-12-29,39498.87,1873785571.2732968,1114074.0,19089.6191,905969695.64254
2021-12-30,30352.29569,1428755720.453203,910157.0,14886.52375,700792256.6883159
2021-12-31,34937.99796,1650715977.918517,1059783.0,17315.5423,818331688.0033131
2022-01-01,19604.46325,924155159.5834866,714899.0,9942.36679,468738711.7901065
2022-01-02,18340.4604,866610995.5633582,709624.0,9166.46954,433182392.2819466
2022-01-03,27662.0771,1292203508.325655,885624.0,13524.76045,631879430.11428
2022-01-04,35491.4136,1649170424.1276133,1021815.0,17689.26808,821725463.0808074
2022-01-05,51784.11857,2334288544.645448,1478532.0,23552.9946,1063287226.3571414
2022-01-06,38880.37305,1674466154.4383326,1150707.0,19268.82662,829886561.8261453
2022-01-07,54836.50818,2293851015.4652367,1406635.0,26519.39261,1109740200.2387211
2022-01-08,32952.73111,1367233494.827767,1021908.0,16462.53747,683155535.4215348
2022-01-09,22724.39426,952830064.5125848,752733.0,11399.78979,478046850.277152
2022-01-10,50729.17019,2088111339.5055964,1250983.0,24654.54811,1015935553.4027652
2022-01-11,37296.43729,1574803608.9600787,1015526.0,18521.95391,782176383.1010936
2022-01-12,33943.2928,1470906437.7120714,1023902.0,17584.31885,762205618.815565
2022-01-13,34910.87762,1515944525.4954948,1036234.0,17175.40587,746075123.2441132
2022-01-14,32640.88292,1392000443.3501675,946938.0,15434.18945,658472386.2432475
2022-01-15,21936.05616,946488263.548448,752688.0,11133.18615,480516487.1849679
2022-01-16,20602.35271,887203134.0531468,732171.0,10052.19291,432899939.6738643
2022-01-17,27562.08613,1169381684.4668436,918029.0,13448.54192,570690475.9728293
2022-01-18,29324.08257,1228459687.3994458,905061.0,14527.82371,608578954.6171259
2022-01-19,31685.72159,1327478459.1602297,924528.0,15603.74304,653807601.6725059
2022-01-20,42330.33953,1784801200.404487,1098761.0,20201.47991,852629490.2787864
2022-01-21,88860.891999,3405501703.2219367,2092561.0,41615.085819,1595831787.700032
2022-01-22,90471.338961,3207531048.030652,2099978.0,42722.278233,1514027491.3203938
2022-01-23,44279.52354,1572414639.0428774,1142407.0,22841.39451,811501507.0363061
2022-01-24,91904.753211,3192041586.10319,1999352.0,46469.272938,1615890700.8425
2022-01-25,49232.40183,1799224214.4997392,1248246.0,24988.42876,913198135.6036832
2022-01-26,69830.16036,2627491976.6908574,1584468.0,35240.31542,1326474948.4632242
2022-01-27,53020.87934,1925920128.3436604,1308408.0,26750.94594,971815942.2707556
2022-01-28,42154.26956,1560203931.220128,1061101.0,21496.47551,795847847.5123422
2022-01-29,26129.49682,989652386.9966494,816601.0,13292.42156,503624477.659453
2022-01-30,21430.66527,812750216.6010319,698593.0,10798.3846,409620744.0169444
2022-01-31,36855.2458,1386754529.0295446,936014.0,18422.26954,693360023.3316519
2022-02-01,34574.44663,1334266166.7099988,917617.0,17730.99304,684446571.1793659
2022-02-02,35794.6813,1353093948.9776013,907905.0,17251.43687,652533107.6999176
2022-02-03,32081.10999,1179502838.6566265,848961.0,16468.10233,605530493.5816588
2022-02-04,64703.95874,2526572562.058285,1380724.0,33053.66668,1291953441.5589995
2022-02-05,32532.34372,1349805515.9300363,1006352.0,16566.08602,687352854.8254198
2022-02-06,22405.16704,934168802.8801152,788291.0,11546.39088,481652514.3718321
2022-02-07,51060.62006,2204523609.903396,1473274.0,25457.79986,1099936959.0396457
2022-02-08,64880.29387,2847485971.4977336,1653350.0,33004.09337,1448178622.4660032
2022-02-09,34428.16729,1512500139.1430995,1066395.0,17115.60108,752210712.4118421
2022-02-10,62357.29091,2772188373.222783,1541483.0,30323.12245,1348871895.8677204
2022-02-11,44975.1687,1937866768.5059533,1169354.0,22063.76915,950913914.0296428
2022-02-12,26556.85681,1123136004.7237246,830322.0,12814.60322,542061655.4291937
2022-02-13,17732.08113,750533311.6529565,624898.0,8333.13302,352741586.0597297
2022-02-14,34010.1306,1436927831.4445865,867622.0,16912.76672,714598651.165975
2022-02-15,38095.19576,1672855933.625659,990694.0,19180.32434,842363401.2128453
2022-02-16,28471.8727,1250973502.3018453,823745.0,14106.69537,619773473.0165873
2022-02-17,47245.99494,1993400162.9480667,1067658.0,21468.60602,906038209.7818584
2022-02-18,43845.92241,1765622365.9527562,1025882.0,20609.06764,829953072.4139525
2022-02-19,18042.0551,721960636.0646693,586653.0,8374.975,335209843.631803
2022-02-20,33439.29011,1293216601.4518795,811235.0,15338.25392,592897166.4491583
2022-02-21,62347.68496,2382027320.8617606,1352290.0,30617.13558,1170272316.2758772
2022-02-22,53785.94589,2010628230.7549176,1212527.0,27322.73575,1021948126.9253064
2022-02-23,43560.732,1665486687.239937,1030872.0,21449.9558,820639942.0318317
2022-02-24,120476.29458,4335107392.009488,2622780.0,60103.1314,2164376869.726107
2022-02-25,56574.57125,2197889580.282669,1408558.0,29904.01589,1161436657.8296285
2022-02-26,29361.2568,1152621719.69438,924257.0,14658.93596,575852237.9808168
2022-02-27,46229.44719,1780512702.886402,1265753.0,21789.2508,840141690.3293545
2022-02-28,73945.63858,2975160226.1689854,1931087.0,38543.78078,1553136662.0034585
2022-03-01,61743.09873,2701611023.69432,1866871.0,30937.54085,1353520463.0084743
2022-03-02,57782.65081,2550792948.2886243,1653131.0,28624.1131,1264172354.0456262
2022-03-03,50940.61021,2192152097.925188,1289320.0,24438.40113,1051969942.211232
2022-03-04,61964.68498,2527001270.719469,1465066.0,29322.62323,1196441375.2961826
2022-03-05,30363.13341,1187689935.0879934,879727.0,14846.61434,580820200.9425652
2022-03-06,39677.26158,1542258009.6292188,986352.0,19055.16367,740741244.8965172
2022-03-07,63994.11559,2449362161.7015386,1456041.0,31641.49735,1211103666.7671783
2022-03-08,55583.06638,2149652714.8043456,1271128.0,27964.07361,1081516303.5940902
2022-03-09,67392.58799,2797240840.960747,1570230.0,34598.34753,1435303843.9873853
2022-03-10,71962.93154,2854310740.807673,1512655.0,33804.27456,1340241708.0012028
2022-03-11,59018.7642,2305825015.6010857,1252571.0,29148.02045,1139093538.3524642
2022-03-12,24034.36432,939663387.3149892,671733.0,11869.94851,464113572.6085631
2022-03-13,32791.82359,1268441605.1866877,841844.0,15150.32067,586406176.6009938
2022-03-14,46945.45375,1821922588.4472065,1114899.0,24146.76237,937313460.6262864
2022-03-15,46015.54926,1796571984.458497,1060517.0,22657.90532,885084067.9857315
2022-03-16,88120.76167,3552563766.3655386,2051837.0,44119.65664,1779529342.3189175
2022-03-17,37189.38087,1521083189.7108624,935784.0,18580.98075,760015585.8029839
2022-03-18,45408.00969,1862337033.4847207,1065054.0,22374.92757,918115615.0464844
2022-03-19,29067.18108,1216709156.4428053,801197.0,14463.06148,605480703.8859774
2022-03-20,30653.33468,1273880705.2502496,799695.0,14636.72662,608328201.7906688
2022-03-21,39426.24877,1618789548.0684214,947206.0,19079.42652,783366152.1200151
2022-03-22,59454.94294,2525975507.8012,1367343.0,30215.54785,1283334795.3252618
2022-03-23,40828.87039,1725787170.5823965,916671.0,20211.34116,854479820.5334152
2022-03-24,56195.12374,2436258223.6223383,1202541.0,27963.10189,1212354441.1395836
2022-03-25,54614.43648,2421153187.6604123,1141588.0,27819.34765,1233475690.3636422
2022-03-26,23041.61741,1022802857.60941,693647.0,11422.59021,507079959.2099111
2022-03-27,41874.91071,1907019662.3441496,1135096.0,21674.84642,987241345.646293
2022-03-28,58949.2614,2789898402.616576,1498975.0,29097.75719,1377280753.9727275
2022-03-29,36772.28457,1748600385.4502351,1095678.0,18192.3742,865179145.1756456
2022-03-30,40947.2085,1932152559.883112,1081607.0,20896.43399,985946938.5682786
2022-03-31,48645.12667,2262485160.568584,1290541.0,22879.47328,1064278670.6426108
2022-04-01,56271.06474,2556532890.870311,1372216.0,28041.37621,1274359931.8405368
2022-04-02,37073.53582,1721690754.4393935,1056716.0,18562.93079,862197811.5688924
2022-04-03,33394.67794,1550999693.0508049,966563.0,16740.18067,777615974.8155177
2022-04-04,44641.87514,2053434523.8685389,1171998.0,21913.04154,1008164276.0490184
2022-04-05,42192.74852,1951668192.9295096,1046080.0,20607.57735,953494654.4599284
2022-04-06,60849.32936,2700644700.890392,1471912.0,29467.28381,1307725131.1946254
2022-04-07,37396.54156,1623879486.6600313,999816.0,18567.25999,806358703.2156662
2022-04-08,42375.04203,1830699971.611312,1108136.0,20530.56354,887196762.4943209
2022-04-09,17891.66047,759274586.6137776,640230.0,8910.47179,378158044.3039713
2022-04-10,22771.09403,971459737.5009404,678983.0,10952.24952,467438845.4221835
2022-04-11,63560.44721,2602039073.0150447,1385924.0,30543.05561,1251713135.500008
2022-04-12,57751.01778,2309514071.593873,1153667.0,28344.99788,1133659106.655711
2022-04-13,41342.27254,1677171454.091079,948061.0,20522.54699,832653378.5114936
2022-04-14,36807.01401,1494726286.01801,803756.0,17787.82129,722216571.859389
2022-04-15,24026.35739,966888436.8162508,616536.0,11755.54439,473100437.4733753
2022-04-16,15805.44718,638275503.9141085,423446.0,7642.38243,308642382.8796384
2022-04-17,19988.49259,803414248.9836985,590241.0,9578.91533,385124871.4665126
2022-04-18,54243.49575,2153574975.9131336,1157741.0,27097.19375,1076513006.7058177
2022-04-19,35788.85843,1472363265.362188,934526.0,17806.81506,732539241.889679
2022-04-20,40877.35041,1697039284.0853007,1063843.0,20007.29623,830754792.6236624
2022-04-21,59316.27657,2476061417.8872576,1515456.0,29413.89548,1228429890.9573543
2022-04-22,46664.0196,1870172362.40225,1043471.0,23248.71242,931654706.5531976
2022-04-23,20291.42375,804677022.9078971,724132.0,10217.20484,405193110.9436816
2022-04-24,26703.61186,1056336243.0198607,868183.0,12639.70229,500129939.0779573
2022-04-25,63037.12784,2470071005.2401423,1280351.0,31958.39557,1252785476.6028605
2022-04-26,66650.258,2615206861.8349133,1381618.0,31936.9422,1253685872.4445755
2022-04-27,57083.12272,2218523642.426387,1232083.0,28942.08915,1124748467.7003632
2022-04-28,56086.6715,2223808385.8063755,1135242.0,28519.46629,1130865428.7936184
2022-04-29,51453.65715,2006135662.8559992,1101140.0,24773.60543,966125835.4961329
2022-04-30,35321.18989,1354900532.1335113,1017369.0,16523.43017,634076437.1873089
2022-05-01,38812.24104,1478259271.913873,1021157.0,19551.11747,744825800.8143975
2022-05-02,53200.92628,2058450718.2963235,1053893.0,27276.29561,1055369693.1339272
2022-05-03,40316.45358,1539320434.2647235,1005131.0,20002.76343,764016892.6745052
2022-05-04,62574.61736,2438553987.453544,1238847.0,32968.16942,1284541284.6021378
2022-05-05,88722.43355,3329684235.963952,1979692.0,41786.44096,1568954443.5851629
2022-05-06,68437.80187,2466507512.182029,1214518.0,34536.42346,1245062436.8376348
2022-05-07,34281.70682,1222539413.6400983,746488.0,15385.18829,548855038.2356379
2022-05-08,72445.64344,2498365159.9945807,1301451.0,32350.03935,1115547715.9145274
2022-05-09,191876.926428,6166367111.275724,2564538.0,86538.962569,2781053306.4725456
2022-05-10,165532.00311,5179856929.47993,2470325.0,73691.196106,2307177624.541944
2022-05-11,207063.739278,6300295994.553139,3559270.0,99622.117475,3036296142.0982084
2022-05-12,204507.263138,5795451310.945579,3951233.0,101465.278257,2877462252.2122283
2022-05-13,97872.36957,2956855804.856112,2051900.0,48827.72764,1475641181.96275
2022-05-14,51095.87863,1501483453.5008905,1204626.0,25908.17135,761545954.1904565
2022-05-15,46275.66912,1401499926.2304175,1016769.0,24163.362,732332763.6094486
2022-05-16,73082.19658,2185567735.682062,1561954.0,36284.05379,1085179422.7219367
2022-05-17,56724.13307,1715109131.0802064,1175382.0,28600.36238,865031716.5404288
2022-05-18,59749.15799,1762843836.126938,1379212.0,29501.76769,870623227.207057
2022-05-19,67877.36415,2014360135.785272,1860780.0,35339.65787,1049163442.9020371
2022-05-20,60517.25325,1800589029.270878,1694004.0,30890.40127,919467696.618159
2022-05-21,20987.13124,616194663.9792111,643486.0,10558.92886,310046148.8025876
2022-05-22,36158.98748,1082530816.01625,862880.0,18538.10071,555044195.7973803
2022-05-23,63901.49932,1914305818.074519,1328317.0,30476.66811,913813980.9533184
2022-05-24,59442.96036,1740257602.3067698,946421.0,29480.07674,863516681.5129281
2022-05-25,59537.38659,1771708175.0718913,985440.0,28846.96589,858587338.503838
2022-05-26,94581.65463,2759055410.397752,1431112.0,45206.85416,1319426335.716236
2022-05-27,90998.5201,2626515958.50349,1321406.0,43590.05398,1258912486.7048602
2022-05-28,34479.35127,994674257.5679232,684423.0,17561.21465,506633343.6800464
2022-05-29,27567.34764,804777532.6497605,635311.0,13735.42581,401056725.5655391
2022-05-30,96785.9476,2980527582.4674954,1380410.0,45024.45633,1384940691.9669578
2022-05-31,62433.11632,1981259117.0115464,1161340.0,30046.95511,953574564.3261106
2022-06-01,103395.63382,3171191028.249736,1404611.0,47614.81205,1460767260.6962943
2022-06-02,56961.42928,1711652906.191896,1086183.0,28555.06607,858193492.4047692
2022-06-03,54067.44727,1615616950.714381,993769.0,26583.25141,794354787.342094
2022-06-04,25617.90113,760874329.4663156,618037.0,12971.7246,385358236.9157799
2022-06-05,23139.9281,691201528.1600258,604680.0,11753.51303,351150600.7844381
2022-06-06,68836.92456,2149499896.934937,1124745.0,34225.53913,1068381827.9889436
2022-06-07,110674.51658,3347397952.7305903,1743957.0,54831.53114,1661147413.2582464
2022-06-08,68542.61276,2087270428.3470392,1236327.0,32668.41005,995180478.2745384
2022-06-09,46291.1865,1399839073.774508,841562.0,23082.29251,697948605.9884633
2022-06-10,76204.2498,2255866294.494887,1258608.0,35502.20972,1050877735.8447756
2022-06-11,65901.39895,1892007188.0756,1084163.0,31848.3308,914365117.8340094
2022-06-12,92474.598809,2551767136.329585,1451271.0,43538.78641,1201389150.8900456
2022-06-13,254611.034966,6192246037.404874,3261484.0,121398.556133,2953984191.5180387
2022-06-14,187201.64671,4136108699.025428,2583151.0,92764.742864,2051107738.6303785
2022-06-15,200774.493467,4249276481.256697,2847831.0,98340.102217,2083014439.1952903
2022-06-16,99673.59429,2130037160.0626109,1690477.0,48048.86237,1027305936.8191556
2022-06-17,86694.33663,1796575392.5507207,1352992.0,43066.94445,892584106.6574169
2022-06-18,196441.655524,3726639821.696151,2467372.0,96560.044649,1833514054.889341
2022-06-19,128320.87595,2487561781.535987,1950660.0,65871.82216,1277952917.4081194
2022-06-20,109028.94154,2220396381.7426524,1639448.0,54047.82476,1100883996.500353
2022-06-21,104371.0749,2198596137.343284,1515321.0,52193.33566,1099446297.122863
2022-06-22,92133.97938,1872204589.2375813,1394981.0,44907.30453,912710764.7302252
2022-06-23,83127.08716,1710694866.4572449,1207858.0,42716.83721,879244263.2830158
2022-06-24,77430.36622,1635129191.170251,1309709.0,38582.36962,815027131.3205568
2022-06-25,51431.67794,1093873137.974752,874540.0,25240.18142,536863288.4627487
2022-06-26,53278.10464,1139258367.162915,885306.0,26051.16372,557192553.7220398
2022-06-27,64475.0013,1354369225.8404648,1002214.0,31992.4604,672191483.8106796
2022-06-28,63801.0832,1321862977.9315486,1064497.0,30490.78532,631852171.7596262
2022-06-29,77309.04379,1556549790.008924,1210636.0,37814.12159,761473366.3908588
2022-06-30,93846.64806,1808994369.031444,1438163.0,45447.98482,876020577.3495957
2022-07-01,111844.59494,2197016369.9695287,1668363.0,56417.61783,1108492421.9565265
2022-07-02,46180.3021,888415536.8730664,833508.0,23693.90779,455851305.3763755
2022-07-03,51087.46631,980255891.3952552,880786.0,25361.96292,486752875.4369991
2022-07-04,74814.04601,1470987695.521582,1282843.0,38543.72441,758241531.9880207
2022-07-05,96041.13756,1919950110.1674304,1612273.0,48358.47507,967109793.3844756
2022-07-06,82439.5808,1665481948.009632,1472221.0,41580.73433,840150579.642686
2022-07-07,85014.58261,1783224085.7236798,1653722.0,42731.5372,896703207.2104565
2022-07-08,403081.57349,8781330156.61243,4358216.0,201798.10144,4396546053.031909
2022-07-09,178417.84468,3857190523.494272,3524386.0,89418.01811,1933132016.304726
2022-07-10,192188.21556,4062794310.272034,3434401.0,95376.75351,2016291891.374369
2022-07-11,137535.40724,2813718031.1093426,3232941.0,66869.47065,1368289522.9848232
2022-07-12,139506.45862,2754215439.3324776,3626399.0,67681.11612,1336338002.7004988
2022-07-13,209250.24888,4096306063.801935,4789109.0,103667.13511,2029863027.178718
2022-07-14,174809.21696,3526210098.285044,4576355.0,87993.05801,1775442258.4092436
2022-07-15,143343.3049,2984339734.3532705,4411375.0,71354.9491,1485929119.4276447
2022-07-16,121011.67393,2539616922.7986083,3723401.0,61225.46264,1285100231.955788
2022-07-17,118229.4525,2511251392.5765257,4261057.0,59550.95291,1265042502.4618275
2022-07-18,239942.73132,5263396811.539256,6564387.0,122398.31862,2685273104.2955766
2022-07-19,263770.76574,5954419902.221928,6488375.0,132874.43405,2999605957.303951
2022-07-20,238762.17094,5631801151.220376,6364038.0,119820.55352,2826789486.1693096
2022-07-21,184817.68191,4232411759.395025,4808194.0,92958.794,2128895623.659983
2022-07-22,171598.43966,3981394766.228058,4745582.0,85026.96828,1973166657.8835504
2022-07-23,122137.77375,2745262660.6777816,3762227.0,61569.86415,1383868861.284547
2022-07-24,115189.67277,2610817967.1639385,3671238.0,58086.99433,1316724597.4433148
2022-07-25,180344.76643,3954002948.5472574,4807238.0,88021.9456,1930051719.273192
2022-07-26,177817.24326,3738774849.3577113,4545385.0,87353.4604,1836821500.4933045
2022-07-27,210971.19796,4614909656.6957855,5475738.0,106519.12743,2330764840.646868
2022-07-28,236029.0741,5511388547.615389,6500034.0,118170.70945,2759524239.0245447
2022-07-29,198298.50623,4733780641.305037,6221401.0,100165.6085,2391310897.487863
2022-07-30,151060.13211,3634601094.96542,4801528.0,75778.59282,1823456271.8759687
2022-07-31,127743.32483,3028386330.644831,4463721.0,63737.43859,1511326027.2234037
2022-08-01,144210.16219,3346371889.652122,4775213.0,71458.39583,1658446268.2253966
2022-08-02,158073.28225,3631020649.2263794,5066511.0,78122.08501,1794828205.6239038
2022-08-03,145948.80995,3385430753.8050184,4887642.0,72355.55623,1678928892.7538445
2022-08-04,154854.67016,3537434334.434649,4966138.0,76123.82073,1739248152.8679466
2022-08-05,175251.69749,4046435951.354509,5340569.0,88240.55478,2037539950.682064
2022-08-06,83911.80307,1944693656.706568,3360228.0,41438.9761,960462308.0530334
2022-08-07,88890.00877,2051763044.552369,3646643.0,44744.90366,1032885708.1753824
2022-08-08,170958.44152,4078052110.543128,5892045.0,85942.29725,2050118384.21205
2022-08-09,143182.50858,3347110918.907211,5105613.0,70598.77953,1650310502.5693648
2022-08-10,208916.54953,4918825599.489632,6818207.0,105046.91327,2473680340.3238072
2022-08-11,249759.79557,6097813762.895935,8269994.0,125001.90721,3051727583.877025
2022-08-12,174207.5704,4175834601.8605466,6134163.0,87283.3227,2092464530.227176
2022-08-13,152852.25435,3751417148.252107,5617859.0,76352.504,1873989924.2022443
2022-08-14,151206.14473,3708565144.898009,5473905.0,75296.97372,1847145729.8789525
2022-08-15,242539.54758,5894066098.523285,7488466.0,120284.46467,2923411975.708476
2022-08-16,179324.94821,4294907691.6509495,5978567.0,89812.55435,2151240576.2261777
2022-08-17,210668.68766,4993659434.236888,6901586.0,105158.87989,2493209361.502229
2022-08-18,144185.97011,3375338942.2617874,6029662.0,71864.05086,1682458592.207561
2022-08-19,283995.87747,6181759252.730264,8860928.0,139601.81043,3038568050.675256
2022-08-20,183041.68363,3871242921.22468,5723362.0,91862.59461,1943014391.246253
2022-08-21,159200.6841,3405034922.807078,5034461.0,80239.2419,1716250543.035858
2022-08-22,222222.04526,4721412016.903412,6443370.0,110925.72751,2356921868.623943
2022-08-23,200967.77164,4299812533.944709,6333442.0,101222.30098,2165911837.12369
2022-08-24,174383.22046,3744196823.564854,5561412.0,86499.84759,1857345193.8069584
2022-08-25,169915.78301,3672148286.6013737,5618785.0,84555.07067,1827390010.1745017
2022-08-26,273811.61955,5785149465.09769,7587244.0,135780.72507,2869440464.9916983
2022-08-27,162582.46032,3269764074.35644,5263328.0,80922.99413,1627546028.5246556
2022-08-28,139307.95976,2781133881.051846,4678693.0,69363.5072,1384969093.7702348
2022-08-29,210509.49545,4211334408.9865937,5840323.0,105809.86253,2116902111.20904
2022-08-30,256634.35529,5157974826.609323,6593178.0,126919.07924,2551087936.8586006
2022-08-31,276946.60765,5595829094.391042,6389133.0,140474.46035,2838456435.8151093
2022-09-01,245289.97263,4893158531.781241,5937975.0,121158.48629,2417157339.99022
2022-09-02,245986.6033,4946889819.514836,5740705.0,122616.90745,2466027768.598654
2022-09-03,146639.03204,2908816275.0102863,3739909.0,72556.83777,1439326777.5857377
2022-09-04,145588.77893,2883227667.1961923,3838915.0,72789.26129,1441735599.5476143
2022-09-05,222543.01057,4404971191.907026,4657233.0,110786.05423,2193009371.5191665
2022-09-06,356315.05718,6976809188.41019,7124384.0,175781.84468,3443135959.0188565
2022-09-07,287394.7788,5436827909.201311,5597127.0,142700.96438,2700094090.539225
2022-09-08,262813.28273,5057217166.675082,6013826.0,131429.45873,2529247772.343829
2022-09-09,428919.74652,8929831332.708796,7777214.0,217979.24137,4537141163.990109
2022-09-10,307997.33504,6589753118.841131,5615783.0,154171.04126,3298995539.435664
2022-09-11,280702.55149,6064643642.71623,4801844.0,141171.88117,3050253458.2835627
2022-09-12,395395.61828,8743762682.841719,6979539.0,199489.5406,4411479060.203694
2022-09-13,431915.03333,9302239274.39612,8126869.0,217144.54247,4679543994.693207
2022-09-14,340826.40151,6886235196.646198,6313052.0,169670.53169,3428396493.969275
2022-09-15,333069.76076,6655264974.213759,6690974.0,165652.7291,3310217929.741116
2022-09-16,283791.07064,5584012914.113887,5120935.0,141085.20536,2776292772.190228
2022-09-17,179350.24338,3578667842.695283,3862666.0,89621.58733,1788389852.300196
2022-09-18,254217.46904,5033968947.530573,4634096.0,124480.59651,2465062845.967856
2022-09-19,380512.40306,7215196795.656052,6820580.0,189241.29071,3589311748.607395
2022-09-20,324098.3286,6206043205.412278,5900070.0,160716.33038,3077612901.1468134
2022-09-21,385034.10021,7338667639.751957,6907777.0,190299.47143,3628361586.9101534
2022-09-22,379321.72111,7203741481.483637,6251862.0,190987.32145,3627123696.6905694
2022-09-23,385886.91829,7330336009.190998,5906265.0,194842.08772,3701394516.773616
2022-09-24,239496.56746,4568927983.6507845,3907636.0,120501.3057,2298979763.309452
2022-09-25,191191.4492,3625136713.924704,3714450.0,94989.39646,1801229611.9768589
2022-09-26,439239.21943,8356951609.998724,5837041.0,220623.29914,4198006044.884225
2022-09-27,593260.74161,11705770260.67216,8152473.0,296727.71059,5856646101.495988
2022-09-28,521385.45547,9964460007.304356,7357437.0,260944.38118,4988233394.322661
2022-09-29,406424.93256,7868786414.856212,5631615.0,203187.57552,3934342925.087511
2022-09-30,444322.9534,8694127253.576595,6254203.0,220029.84583,4304848630.332639
2022-10-01,165625.13959,3200350294.52687,2470590.0,82734.18388,1598688567.5865653
2022-10-02,206812.47032,3970724799.9558167,3320217.0,102972.16014,1977186000.1992047
2022-10-03,293585.75212,5672105805.772144,4471910.0,147383.93612,2847846726.2369485
2022-10-04,327012.00127,6533428229.851051,4871932.0,165646.2649,3309936012.948392
2022-10-05,312239.75224,6275437160.958072,4540004.0,155249.45329,3120338866.325755
2022-10-06,320122.1702,6452892402.324269,5085004.0,161557.89851,3256881316.716539
2022-10-07,220874.83913,4353681483.987034,4324772.0,109800.49576,2164491136.483128
2022-10-08,102480.09842,1995917001.739599,2637385.0,50775.11492,988952773.2163392
2022-10-09,113900.82681,2215007204.237991,2833704.0,57166.25996,1111737800.1694417
2022-10-10,212509.09849,4101745483.129524,4432688.0,104849.40967,2023908022.7360184
2022-10-11,243473.84286,4642843395.600282,4792106.0,121218.68324,2311676809.242172
2022-10-12,213826.26731,4086903621.9265537,4556597.0,106608.7184,2037738508.1616392
2022-10-13,399756.68337,7554309475.307986,7470896.0,199869.15895,3777964473.262912
2022-10-14,351634.32601,6877621835.225796,6688310.0,175798.36758,3438783886.911806
2022-10-15,113847.64232,2178316065.622199,3052219.0,56109.00376,1073637476.7688468
2022-10-16,131894.61885,2531545363.3077,3438605.0,66536.80449,1277129233.6607454
2022-10-17,222813.87634,4331666395.604674,5162979.0,111854.00525,2174642989.585405
2022-10-18,260313.07848,5065944973.464348,5588482.0,129478.25628,2520037025.607416
2022-10-19,186137.29538,3575041318.449784,4545820.0,92346.11007,1773769908.8877597
2022-10-20,223530.13068,4276025723.9947824,5391090.0,110662.16001,2117089562.3644776
2022-10-21,269310.75769,5126619487.869021,5679281.0,133589.01923,2543268174.8886347
2022-10-22,110403.90837,2117395641.1269207,2887106.0,54134.08243,1038228038.7109544
